id,ticket,company,date,headline,news,story,neu,pos,neg,compound
4301,AAPL,Apple Inc,20140625,EU regulators to decide on Apple  Beats deal by July 30 ,BRUSSELS  June 25 European Union antitrust regulators will decide by July 30 whether to clear Apple Inc's  $3 billion bid for music streaming and audio equipment company Beats  the European Commission said on Wednesday.,normal,0.927,0.073,0,0.3818
4302,AAPL,Apple Inc,20140625,Google to unveil new television set-top box on Wednesday: WSJ ,Google Inc is expected to unveil at least one small set-top box that resembles products like the Roku  Amazon's Fire TV  and Apple Inc's Apple TV  the Wall Street Journal reported citing sources who have seen the device.,normal,0.88,0.061,0.059,0.0258
4303,AAPL,Apple Inc,20140625,Google to unveil new television set-top box on Wednesday - WSJ ,June 25 Google Inc is expected to unveil at least one small set-top box that resembles products like the Roku  Amazon's Fire TV  and Apple Inc's  Apple TV  the Wall Street Journal reported citing sources who have seen the device.,normal,0.886,0.058,0.056,0.0258
4304,AAPL,Apple Inc,20140625,Japan Display's reliance on iPhone orders rises in 2013-14 ,TOKYO Japan Display Inc  the world's biggest smartphone LCD maker  got a third of its revenue from Apple Inc in the year to March  growing more reliant on the iPhone even as it seeks to bump up orders from fast-growing Chinese smartphone makers.,normal,0.92,0.08,0,0.3597
4305,AAPL,Apple Inc,20140624,Japan Display's reliance on iPhone orders rises in 2013-14 ,TOKYO Japan Display Inc  the world's biggest smartphone LCD maker  got a third of its revenue from Apple Inc in the year to March  growing more reliant on the iPhone even as it seeks to bump up orders from fast-growing Chinese smartphone makers.,topStory,0.92,0.08,0,0.3597
4306,AAPL,Apple Inc,20140624,US STOCKS-Futures edge lower  consumer data awaited ,NEW YORK  June 24 U.S. stock index futures fell on Tuesday  suggesting investors continued to search for direction following a sharp rally that took indexes to records last week.,normal,1,0,0,0
4307,AAPL,Apple Inc,20140624,Japan Display's reliance on iPhone orders rises in 2013/14 ,TOKYO  June 24 Japan Display Inc  the world's biggest smartphone LCD maker  got a third of its revenue from Apple Inc in the year to March  growing more reliant on the iPhone even as it seeks to bump up orders from fast-growing Chinese smartphone makers.,normal,0.923,0.077,0,0.3597
4308,AAPL,Apple Inc,20140624,Strong licensing boosts Imagination Tech ,LONDON  June 24 Britain's Imagination Tech   a supplier of graphics and video technology to Apple   beat expectations for full-year operating profit on Tuesday  reflecting stronger demand to license its processor blueprints.,normal,0.794,0.162,0.044,0.6124
4309,AAPL,Apple Inc,20140624,Apple suppliers to start making larger iPhones next month -Bloomberg ,Apple Inc's suppliers will begin producing larger versions of the iPhone in China next month  Bloomberg reported citing sources.,normal,1,0,0,0
4310,AAPL,Apple Inc,20140624,Apple suppliers to start making larger iPhones next month -Bloomberg ,June 23 Apple Inc's suppliers will begin producing larger versions of the iPhone in China next month  Bloomberg reported citing sources.,normal,1,0,0,0
4311,AAPL,Apple Inc,20140623,Apple  Google  Samsung vie to bring health apps to wearables ,SAN FRANCISCO For decades  medical technology firms have searched for ways to let diabetics check blood sugar easily  with scant success. Now  the world's largest mobile technology firms are getting in on the act. | Video ,topStory,0.844,0.156,0,0.7269
4312,AAPL,Apple Inc,20140623,INSIGHT-RPT-Apple  Google  Samsung vie to bring health apps to wearables ,SAN FRANCISCO  June 23 For decades  medical technology firms have searched for ways to let diabetics check blood sugar easily  with scant success. Now  the world's largest mobile technology firms are getting in on the act.,normal,0.848,0.152,0,0.7269
4313,AAPL,Apple Inc,20140623,INSIGHT-Apple  Google  Samsung vie to bring health apps to wearables ,SAN FRANCISCO  June 23 For decades  medical technology firms have searched for ways to let diabetics check blood sugar easily  with scant success. Now  the world's largest mobile technology firms are getting in on the act.,normal,0.848,0.152,0,0.7269
4314,AAPL,Apple Inc,20140623,Hon Hai  Pegatron on China hiring spree for new iPhone - media ,TAIPEI  June 23 Hon Hai Precision Industry  will recruit over 100 000 people in mainland China to produce the newest iPhone from Apple Inc  Taiwan's Economic Daily News said  in what the report called the firm's largest single hiring spree in China.,normal,1,0,0,0
4315,AAPL,Apple Inc,20140620,Apple's iWatch may sport multiple designs: WSJ ,SAN FRANCISCO Apple Inc plans to launch smartwatches with multiple screen sizes and designs this fall  the Wall Street Journal on Friday cited a person familiar with the matter as saying.,topStory,0.963,0.037,0,0.0258
4316,AAPL,Apple Inc,20140620,Apple's iWatch may sport multiple designs -WSJ ,SAN FRANCISCO  June 20 Apple Inc plans to launch smartwatches with multiple screen sizes and designs this fall  the Wall Street Journal on Friday cited a person familiar with the matter as saying.,normal,0.966,0.034,0,0.0258
4317,AAPL,Apple Inc,20140620,Exclusive: EU warns Ireland it could expand tax probe beyond Apple - source ,BRUSSELS The European Commission has told Ireland it may investigate more companies as part of a probe into the country's tax practices  after announcing a formal probe into Apple Inc's  Irish subsidiaries  a person familiar with the matter said on Friday.,normal,0.971,0.029,0,0.0258
4318,AAPL,Apple Inc,20140620,EU closes tax loophole for multinational firms ,LUXEMBOURG The European Union on Friday moved to close a loophole that has allowed multinational companies to reduce their tax bills by exploiting differences in national tax rules  ending months of negotiations and potentially boosting EU states' tax revenues.,normal,0.872,0.058,0.07,-0.128
4319,AAPL,Apple Inc,20140619,Taiwan's Quanta to start mass production of Apple's smartwatch in July: source ,TAIPEI Taiwan's Quanta Computer Inc 2382.TW will start mass production of Apple Inc's AAPL.O first smartwatch in July  a source familiar with the matter said  as the U.S. tech giant tries to prove it can still innovate against rival Samsung Electronics Co Ltd. | Video ,topStory,0.905,0.095,0,0.5106
4320,AAPL,Apple Inc,20140619,REFILE-UPDATE 1-Taiwan's Quanta to start mass production of Apple's smartwatch in July -source ,TAIPEI  June 20 Taiwan's Quanta Computer Inc  will start mass production of Apple Inc's  first smartwatch in July  a source familiar with the matter said  as the U.S. tech giant tries to prove it can still innovate against rival Samsung Electronics Co Ltd.,normal,0.903,0.097,0,0.5106
4321,AAPL,Apple Inc,20140619,Judge says concerned about Apple  Google hiring settlement ,SAN JOSE Calif. A U.S. judge on Thursday said she had concerns about approving a $324.5 million settlement involving Apple  Google and two other tech companies in a lawsuit accusing them of conspiring to avoid poaching each other's workers.,normal,0.851,0,0.149,-0.5859
4322,AAPL,Apple Inc,20140619,UPDATE 2-Judge says concerned about Apple  Google hiring settlement ,SAN JOSE  Calif.  June 19 A U.S. judge on Thursday said she had concerns about approving a $324.5 million settlement involving Apple  Google and two other tech companies in a lawsuit accusing them of conspiring to avoid poaching each other's workers.,normal,0.858,0,0.142,-0.5859
4323,AAPL,Apple Inc,20140619,Judge says concerned about Apple  Google hiring settlement ,SAN JOSE  Calif.  June 19 A U.S. judge on Thursday said she had concerns about approving a $324.5 million settlement involving Apple  Google and two other tech companies where they were accused of conspiring to avoid poaching each other's workers.,normal,0.891,0,0.109,-0.5267
4324,AAPL,Apple Inc,20140619,Taiwan's Quanta to start mass production of Apple's smartwatch in July -source ,TAIPEI  June 20 Taiwan's Quanta Computer Inc  will start mass production of Apple Inc's  first smartwatch in July  according to a source familiar with the matter  as the tech giant tries to prove it can still innovate against rival Samsung Electronics Co Ltd.,normal,0.903,0.097,0,0.5106
4325,AAPL,Apple Inc,20140619,T-Mobile offers one-week network test drive  free music streaming to lure customers ,WASHINGTON T-Mobile US Inc said on Wednesday it's offering at least a million cellphone users the chance to use an Apple Inc iPhone in a free one-week trial of the No. 4 U.S. wireless carrier's network with unlimited access.,normal,0.815,0.131,0.054,0.4767
4326,AAPL,Apple Inc,20140619,Dollar slips after Fed more dovish than expected ,SYDNEY The U.S. dollar wallowed at its lowest in nearly two weeks against a basket of major currencies on Thursday  in the wake of the Federal Reserve's cue that U.S. interest rates will stay low for a while.,normal,0.811,0.074,0.115,-0.1779
4327,AAPL,Apple Inc,20140619,T-Mobile offers one-week network test drive  free music streaming to lure customers ,WASHINGTON T-Mobile US Inc said on Wednesday it's offering at least a million cellphone users the chance to use an Apple Inc iPhone in a free one-week trial of the No. 4 U.S. wireless carrier's network with unlimited access.,normal,0.815,0.131,0.054,0.4767
4328,AAPL,Apple Inc,20140619,T-Mobile offers one-week network test drive  free music streaming to lure customers ,WASHINGTON  June 18 T-Mobile US Inc  said on Wednesday it's offering at least a million cellphone users the chance to use an Apple Inc iPhone in a free one-week trial of the No. 4 U.S. wireless carrier's network with unlimited access.,normal,0.824,0.125,0.052,0.4767
4329,AAPL,Apple Inc,20140618,Amazon aims to break from pack with 3D  shopping-ready 'Fire' phone ,SEATTLE Amazon.com Inc's  new cellphone seeks to offer shoppers instant gratification by recognizing thousands of products  television shows and songs and allowing users to immediately buy them - on the e-commerce giant's own site  of course.,topStory,0.929,0.071,0,0.3818
4330,AAPL,Apple Inc,20140618,"UPDATE 3-Amazon aims to break from pack with 3D  shopping-ready ""Fire"" phone ",SEATTLE  June 18 Amazon.com Inc's new cellphone seeks to offer shoppers instant gratification by recognizing thousands of products  television shows and songs and allowing users to immediately buy them - on the e-commerce giant's own site  of course.,normal,0.933,0.067,0,0.3818
4331,AAPL,Apple Inc,20140618,Dollar slips as Fed cuts U.S. growth forecast ,NEW YORK The dollar retreated against the euro and the yen on Wednesday as the Federal Reserve struck a dovish tone in its post-meeting statement  slashing its forecast for economic growth and suggesting long-term rates could be lower than previously indicated.,normal,0.802,0.058,0.14,-0.4019
4332,AAPL,Apple Inc,20140617,Apple settles e-book antitrust case with U.S. states  others ,Apple Inc reached an out-of-court settlement with U.S. states and other complainants in an e-book price-fixing class action lawsuit  effectively avoiding a trial in which the iPad maker faced as much as $840 million in claims.,topStory,0.737,0.106,0.157,-0.2732
4333,AAPL,Apple Inc,20140617,UPDATE 2-Apple settles e-book antitrust case with US states  others ,June 17 Apple Inc reached an out-of-court settlement with U.S. states and other complainants in an e-book price-fixing class action lawsuit  effectively avoiding a trial in which the iPad maker faced as much as $840 million in claims.,normal,0.749,0.101,0.15,-0.2732
4334,AAPL,Apple Inc,20140617,COLUMN-The weird proviso in Apple's e-books settlement: Frankel ,(The opinions expressed here are those of the author  a columnist for Reuters.),normal,1,0,0,0
4335,AAPL,Apple Inc,20140617,Apple settles e-book antitrust case with US states  others ,June 17 Apple Inc reached an out-of-court settlement with U.S. states and other complainants in an e-book price-fixing class action lawsuit on Monday  effectively avoiding a trial in which the iPad maker faced more than $800 million in claims.,normal,0.755,0.098,0.146,-0.2732
4336,AAPL,Apple Inc,20140617,Green managers stuff funds with Apple after environmental reforms ,BOSTON Apple Inc  criticized in the past for greenhouse gas emissions  use of toxic materials and the hiring of underage workers  has improved its practices and earned better scores from groups such as Greenpeace. That's good news for environmentally-aware mutual funds that hold Apple for another big reason – it makes money.,normal,0.805,0.152,0.043,0.7506
4337,AAPL,Apple Inc,20140613,Priceline adds OpenTable to its menu for $2.6 billion ,Travel website owner Priceline Group Inc  will buy restaurant reservation website operator OpenTable Inc  for $2.6 billion  aiming to broaden its services outside the increasingly competitive online travel industry.,topStory,0.943,0.057,0,0.1779
4338,AAPL,Apple Inc,20140613,Google developing health data service: report ,SAN FRANCISCO Google Inc is developing a service that will combine information from health apps and personal fitness devices  in another competitive move against Apple Inc and Samsung Electronics Co  Forbes reported.,normal,0.884,0.116,0,0.4215
4339,AAPL,Apple Inc,20140613,Google developing health data service -report ,SAN FRANCISCO  June 13 Google Inc   is developing a service that will combine information from health apps and personal fitness devices  in another competitive move against Apple Inc and Samsung Electronics Co  Forbes reported.,normal,0.891,0.109,0,0.4215
4340,AAPL,Apple Inc,20140611,EU investigates tax rulings on Apple  Starbucks  Fiat ,BRUSSELS/LONDON The European Commission raised pressure on Ireland  the Netherlands and Luxembourg over their corporate tax practices  saying it was investigating deals the countries have cut with Apple  Starbucks and Fiat. | Video ,topStory,0.875,0,0.125,-0.5106
4341,AAPL,Apple Inc,20140611,UPDATE 4-EU investigates tax rulings on Apple  Starbucks  Fiat ,BRUSSELS/LONDON  June 11 The European Commission raised pressure on Ireland  the Netherlands and Luxembourg over their corporate tax practices  saying it was investigating deals the countries have cut with Apple  Starbucks  and Fiat.,normal,0.878,0,0.122,-0.5106
4342,AAPL,Apple Inc,20140611,MARKET PULSE-The Bancorp  Biofuel  Orexigen  Synaptics ,"NOTE TO SUBSCRIBERS: Reuters is converting some short-form coverage of hot stocks  including Market Pulse  into the new Stocks Buzz product. From June 16  items that were previously published only as a compilation will be published as standalone items featuring the BUZZ tag. They will also be accessible via the STXBZ news code. A collated version will continue to appear on the WATCH/US named-item code under the headline ""BUZZ-U.S. stocks on the move"".",normal,1,0,0,0
4343,AAPL,Apple Inc,20140611,EU investigates tax rulings on Apple  Starbucks  Fiat ,LONDON/BRUSSELS The European Commission raised pressure on Ireland  the Netherlands and Luxembourg over their corporate tax practices  saying it was investigating deals the countries have cut with Apple  Starbucks and Fiat.,normal,0.871,0,0.129,-0.5106
4344,AAPL,Apple Inc,20140611,Synaptics CEO hopes to take bite of Apple by buying iPhone supplier ,Touchscreen chipmaker Synaptics Inc Chief Executive Rick Bergman said he would be 'thrilled' to win back Apple Inc as a customer after agreeing to buy the sole supplier of display driver chips for the iPhone.,normal,0.838,0.162,0,0.7351
4345,AAPL,Apple Inc,20140611,EU to launch probe into Apple's Irish tax deal: report ,DUBLIN The European Commission will launch a formal investigation on Wednesday into Apple Inc's  tax arrangements in Ireland  Irish state broadcaster RTE reported  without naming its source.,normal,1,0,0,0
4346,AAPL,Apple Inc,20140611,Apple says has not received selective Irish tax treatment ,BRUSSELS Apple said on Wednesday that it has not received any selective tax treatment from the Irish authorities after European Union state aid regulators opened an investigation into the issue.,normal,1,0,0,0
4347,AAPL,Apple Inc,20140611,Apple says has not received selective Irish tax treatment ,BRUSSELS  June 11 Apple said on Wednesday that it has not received any selective tax treatment from the Irish authorities after European Union state aid regulators opened an investigation into the issue.,normal,1,0,0,0
4348,AAPL,Apple Inc,20140611,Ireland says did not breach EU state aid rules in Apple tax dealings ,DUBLIN Ireland is confident that it has not breached state aid rules in its tax dealings with Apple and will defend its position vigorously  the department of finance said in a statement on Wednesday.,normal,0.868,0.132,0,0.5719
4349,AAPL,Apple Inc,20140611,Ireland says did not breach EU state aid rules in Apple tax dealings ,DUBLIN  June 11 Ireland is confident that it has not breached state aid rules in its tax dealings with Apple  and will defend its position vigorously  the department of finance said in a statement on Wednesday.,normal,0.875,0.125,0,0.5719
4350,AAPL,Apple Inc,20140610,Synaptics to buy iPhone display chipmaker for $475 million ,Touchscreen chipmaker Synaptics Inc  said it would buy the sole supplier of display chips for the iPhone for $475 million  potentially winning back Apple Inc  as a customer.,topStory,0.884,0.116,0,0.5267
4351,AAPL,Apple Inc,20140610,UPDATE 1-Synaptics to buy iPhone display chipmaker for $475 mln ,* To buy Renesas SP Drivers Inc from Renesas Electronics  Sharp,normal,1,0,0,0
4352,AAPL,Apple Inc,20140610,EU to launch probe into Apple's Irish tax deal: report ,DUBLIN The European Commission will launch a formal investigation on Wednesday into Apple Inc's  tax arrangements in Ireland  Irish state broadcaster RTE reported  without naming its source.,normal,1,0,0,0
4353,AAPL,Apple Inc,20140610,UPDATE 3-EU to launch probe into Apple's Irish tax deal -report ,DUBLIN  June 10 The European Commission will launch a formal investigation on Wednesday into Apple Inc's  tax arrangements in Ireland  Irish state broadcaster RTE reported  without naming its source.,normal,1,0,0,0
4354,AAPL,Apple Inc,20140610,RPT-UPDATE 2-EU to launch formal investigation into Apple's Irish tax deal - report ,DUBLIN  June 10 The European Commission will launch a formal investigation on Wednesday into Apple Inc's  tax arrangements in Ireland  Irish state broadcaster RTE reported  without naming its source.,normal,1,0,0,0
4355,AAPL,Apple Inc,20140610,Russia arrests two hackers it says hijacked Apple devices ,MOSCOW  June 10 Russian police have arrested two alleged hackers they say extorted money from users of Apple  devices by blocking them and demanding payment to free them up again.,normal,0.705,0.089,0.206,-0.5106
4356,AAPL,Apple Inc,20140610,EU to launch formal investigation into Apple's Irish tax deal - TV ,DUBLIN  June 10 The European Commission will launch a formal investigation on Wednesday into Apple Inc's  tax arrangements in Ireland  Irish state broadcaster RTE reported  without naming its source.,normal,1,0,0,0
4357,AAPL,Apple Inc,20140609,US STOCKS-Futures point to dip at the open despite deals ,* Futures down: Dow 10 pts  S&P 2.4 pts  Nasdaq 4 pts   (Adds Family Dollar news),topStory,1,0,0,0
4358,AAPL,Apple Inc,20140609,China's ZTE bets on high-end phones to lift 2015 shipments by a third ,HONG KONG/SHANGHAI China's ZTE Corp is banking on high-end smartphones to help raise global shipments by a third next year and establish a brand to rival Samsung Electronics Co Ltd and Apple Inc at home. | Video ,normal,0.924,0.076,0,0.4019
4359,AAPL,Apple Inc,20140609,US STOCKS-Futures flat with indexes at records ,NEW YORK  June 9 U.S. stock index futures were little changed on Monday  as investors sought fresh incentives to keep buying following a rally that has taken major indexes to repeated record highs.,normal,0.863,0.137,0,0.5574
4360,AAPL,Apple Inc,20140609,UPDATE 2-China's ZTE bets on high-end phones to lift 2015 shipments by a third ,* Aims to ship 80 mln smartphones in 2015 vs 60 mln in 2014,normal,1,0,0,0
4361,AAPL,Apple Inc,20140607,Apple to make 3-5 million smartwatches monthly  sales begin October: report ,SAN FRANCISCO Apple Inc is preparing to sell its first wearable device this October  aiming to produce 3 million to 5 million smartwatches a month in its initial run  the Nikkei reported on Friday  citing an unidentified parts supplier and sources familiar with the matter.,topStory,0.974,0.026,0,0.0258
4362,AAPL,Apple Inc,20140606,Apple to make 3-5 million smartwatches monthly  sales begin October: report ,SAN FRANCISCO Apple Inc is preparing to sell its first wearable device this October  aiming to produce 3 million to 5 million smartwatches a month in its initial run  the Nikkei reported on Friday  citing an unidentified parts supplier and sources familiar with the matter.,topStory,0.974,0.026,0,0.0258
4363,AAPL,Apple Inc,20140606,Apple to make 3-5 mln smartwatches monthly  sales begin Oct -report ,SAN FRANCISCO  June 6 Apple Inc is preparing to sell its first wearable device this October  aiming to produce 3 million to 5 million smartwatches a month in its initial run  the Nikkei reported on Friday  citing an unidentified parts supplier and sources familiar with the matter.,normal,0.974,0.026,0,0.0258
4364,AAPL,Apple Inc,20140606,Mexican iFone to seek damages after iPhone ruling ,MEXICO CITY  June 6 Mexican telecommunications company iFone said on Friday  after winning a trademark ruling  it aims to seek damages from three local cellphone providers for using the Apple brand iPhone to sell services.,normal,0.831,0.091,0.078,0.128
4365,AAPL,Apple Inc,20140605,UPDATE 1-Twitter in talks to buy online music firm SoundCloud - FT ,June 5 Microblogging platform Twitter Inc  has been in talks with Berlin-based audio sharing website SoundCloud in its efforts to add a music service to its offering  the Financial Times reported citing people familiar with the matter.,normal,0.894,0.106,0,0.4404
4366,AAPL,Apple Inc,20140603,Apple allows 'approved' virtual currencies in Apps ,Apple Inc will let software developers include virtual-currency transactions in their applications  paving the way for new forms of money to appear on iPhones and iPads.,topStory,1,0,0,0
4367,AAPL,Apple Inc,20140603,Apple allows 'approved' virtual currencies in Apps ,June 3 Apple Inc will let software developers include virtual-currency transactions in their applications  paving the way for new forms of money to appear on iPhones and iPads.,normal,1,0,0,0
4368,AAPL,Apple Inc,20140602,Apple unwraps 'Healthkit' alongside Mac  iPhone features ,SAN FRANCISCO Apple Inc on Monday took the wraps off mobile applications that pool and analyze health and home data  kicking off an annual developers' conference lacking in big surprises  despite hopes the iPhone maker would offer a glimpse into its secretive pipeline of products.,topStory,0.908,0.041,0.05,-0.1109
4369,AAPL,Apple Inc,20140602,"UPDATE 4-Apple unwraps ""Healthkit"" alongside Mac  iPhone features ",SAN FRANCISCO  June 2 Apple Inc on Monday took the wraps off mobile applications that pool and analyze health and home data  kicking off an annual developers' conference lacking in big surprises  despite hopes the iPhone maker would offer a glimpse into its secretive pipeline of products.,normal,0.91,0.04,0.049,-0.1109
4370,AAPL,Apple Inc,20140602,Dow  S&P end at records; Apple  Google drag on Nasdaq ,NEW YORK  The Dow and the S&P 500 finished at record highs again on Monday after a closely watched read on U.S. manufacturing was revised to show more strength than initially indicated.,normal,0.896,0.104,0,0.5413
4371,AAPL,Apple Inc,20140602,US STOCKS-Dow  S&P end at records; Apple  Google drag on Nasdaq ,* Dow up 0.2 pct; S&P up 0.1 pct; Nasdaq off 0.1 pct   (Updates to close),normal,1,0,0,0
4372,AAPL,Apple Inc,20140602,US STOCKS-Dow  S&P 500 erase losses after ISM correction ,* Dow up 0.1 pct; S&P 500 up 0.02 pct; Nasdaq off 0.2 pct   (Updates to late afternoon),normal,1,0,0,0
4373,AAPL,Apple Inc,20140602,"APPLE INTRODUCES NEW PROGRAMMING LANGUAGE CALLED ""SWIFT"" ","APPLE INTRODUCES NEW PROGRAMMING LANGUAGE CALLED ""SWIFT"" ",normal,1,0,0,0
4374,AAPL,Apple Inc,20140602,Apple says now sold well over 800 million mobile devices ,SAN FRANCISCO  June 2 Apple Inc Chief Executive Officer Tim Cook  opening the iPhone maker's annual developers' conference on Monday  said the iPhone maker has sold more than 800 million mobile devices.,normal,1,0,0,0
4375,AAPL,Apple Inc,20140529,U.S. court denies Apple's bid to delay e-books damages trial ,NEW YORK A U.S. appeals court on Thursday rejected Apple Inc's  bid to delay a July trial to determine damages after the company was found to have colluded to fix the prices of e-books.,topStory,0.773,0,0.227,-0.8176
4376,AAPL,Apple Inc,20140529,U.S. court denies Apple's bid to delay e-books damages trial ,NEW YORK  May 29 A U.S. appeals court on Thursday rejected Apple Inc's bid to delay a July trial to determine damages after the company was found to have colluded to fix the prices of e-books.,normal,0.785,0,0.215,-0.8176
4377,AAPL,Apple Inc,20140529,Cheap vs affordable  Apple edition: James Saft ,Apple’s $3 billion purchase of headphones and music business Beats shows exactly how foggy our thinking about the distinction between 'cheap' and 'affordable' has become.,normal,1,0,0,0
4378,AAPL,Apple Inc,20140529,US STOCKS-S&P 500 sets another record closing high on growth bets ,* Jobless claims fall more than expected; Q1 GDP revised lower,normal,0.804,0,0.196,-0.296
4379,AAPL,Apple Inc,20140529,COLUMN-Cheap vs affordable  Apple edition: James Saft ,(James Saft is a Reuters columnist. The opinions expressed are his own),normal,1,0,0,0
4380,AAPL,Apple Inc,20140529,COLUMN-Cheap vs affordable  Apple edition: James Saft ,(James Saft is a Reuters columnist. The opinions expressed are his own),normal,1,0,0,0
4381,AAPL,Apple Inc,20140529,US STOCKS-S&P again hits new high on growth expectations ,* Jobless claims fall more than expected  Q1 GDP revised lower,normal,0.804,0,0.196,-0.296
4382,AAPL,Apple Inc,20140529,US STOCKS-S&P scales new peak as investors bet on growth ,* Hillshire jumps  Tyson's bid outshines Pilgrim's Pride's,normal,1,0,0,0
4383,AAPL,Apple Inc,20140529,Apple to get Beats  music mogul Iovine for $3 billion ,SAN FRANCISCO Apple Inc  will buy Beats for about $3 billion and bring recording mogul Jimmy Iovine into its ranks  hoping to win points with the music industry and help it catch up in fast-growing music streaming. | Video ,normal,0.79,0.21,0,0.8519
4384,AAPL,Apple Inc,20140529,US STOCKS-S&P hits record on growth bets despite GDP contraction ,* Jobless claims fall more than expected  1st qtr GDP revised lower,normal,0.82,0,0.18,-0.296
4385,AAPL,Apple Inc,20140528,Apple to get Beats  music mogul Iovine for $3 billion ,Apple Inc  will buy Beats for about $3 billion and bring recording mogul Jimmy Iovine into its ranks  hoping to win points with the music industry and help it catch up in fast-growing music streaming.,topStory,0.775,0.225,0,0.8519
4386,AAPL,Apple Inc,20140528,UPDATE 2-Apple to get Beats  music mogul Iovine for $3 bln ,SAN FRANCISCO  May 28 Apple Inc will buy Beats for about $3 billion and bring recording mogul Jimmy Iovine into its ranks  hoping to win points with the music industry and help it catch up in fast-growing music streaming.,normal,0.795,0.205,0,0.8519
4387,AAPL,Apple Inc,20140528,Apple to buy Beats for about $3 bln ,May 28 Apple Inc said it would buy headphone maker Beats Electronics and streaming music provider Beats Music for about $3 billion.,normal,1,0,0,0
4388,AAPL,Apple Inc,20140528,Australian Apple users report 'lost phone' cyber attack ,SAN FRANCISCO/SYDNEY Multiple users on Apple Inc's online support forum and Twitter have reported an unusual smartphone and tablet hack in which cyber attackers were said to have locked Australian users' smartphones and demanded payment in return for unlocking them.,normal,0.817,0.06,0.124,-0.4404
4389,AAPL,Apple Inc,20140528,"Australian Apple users report ""lost phone"" cyber attack ",SAN FRANCISCO/SYDNEY  May 28 Multiple users on Apple Inc's online support forum and Twitter have reported an unusual smartphone and tablet hack in which cyber attackers were said to have locked Australian users' smartphones and demanded payment in return for unlocking them.,normal,0.825,0.057,0.118,-0.4404
4390,AAPL,Apple Inc,20140528,UPDATE 1-Japan's Renesas to sell display chip business to Synaptics -sources ,* Renesas SP Driver is chip supplier for Apple iPhone screens,normal,1,0,0,0
4391,AAPL,Apple Inc,20140527,Nitto Denko to ease reliance on display business ,OSAKA  Japan  May 27 Japan's Nitto Denko Corp   an Apple Inc supplier that makes industrial films and tapes  expects its reliance on volatile business in display screens to ease as it courts customers in autos and other industries  its chief executive said.,topStory,0.943,0.057,0,0.3612
4392,AAPL,Apple Inc,20140527,Foxconn to buy $390 million stake in Taiwan telecom operator in 4G push ,TAIPEI Apple Inc supplier Foxconn Technology Group will buy a stake in Taiwanese mobile telecoms operator Asia Pacific Telecom for T$11.6 billion ($390 million) in a deal that would expand its presence in Taiwan's fledgling 4G telecoms market.,normal,0.938,0.062,0,0.3182
4393,AAPL,Apple Inc,20140527,Taiwan stocks rise; Asia Pacific gains on stake sale to Hon Hai ,TAIPEI  May 27 Taiwan stocks rose 0.18 percent in early trade on Tuesday  led by local wireless operator Asia Pacific Telecom Co Ltd  which announced it would sell a stake and eventually merge with a unit of Apple Inc  supplier Hon Hai Precision Industry Co Ltd.     As of 0225 GMT  the main TAIEX index was up 16.35 points at 9 052.47  largely in line with other regional and global bourses and extending the previous session's 0.31 percent gain.     Asia Pacific Telecom rose 2.8 percen,normal,0.959,0.041,0,0.5267
4394,AAPL,Apple Inc,20140527,Foxconn to buy $390 million stake in Taiwan telecom operator in 4G push ,TAIPEI Apple Inc supplier Foxconn Technology Group will buy a stake in Taiwanese mobile telecoms operator Asia Pacific Telecom for T$11.6 billion ($390 million) in a deal that would expand its presence in Taiwan's fledgling 4G telecoms market.,normal,0.938,0.062,0,0.3182
4395,AAPL,Apple Inc,20140527,UPDATE 1-Foxconn to buy $390 mln stake in Taiwan telecom operator in 4G push ,* Foxconn to purchase T$11.6 billion stake in Asia Pacific Telecom,normal,1,0,0,0
4396,AAPL,Apple Inc,20140526,Apple supplier Hon Hai plans $310 mln GDR sale -paper ,TAIPEI  May 26 Hon Hai Precision  a major supplier of Apple Inc  is set to raise about T$93 billion ($310 million) via selling new shares to foreign investors for its expansion overseas and into Taiwan's developing 4G telecom market  a local paper reported on Monday.,topStory,0.95,0.05,0,0.296
4397,AAPL,Apple Inc,20140523,UPDATE 1-Apple  Google  Intel  Adobe to pay $325 mln to settle hiring lawsuit ,(Adds comment from plaintiffs' lawyer  details about plaintiffs),topStory,1,0,0,0
4398,AAPL,Apple Inc,20140523,Apple  other tech firms formally agree to $325 mln hiring accord ,May 23 Four major Silicon Valley companies have formally agreed to pay $324.5 million to settle claims brought by employees accusing them of colluding not to poach each other's talent.,normal,0.71,0.139,0.151,0.1531
4399,AAPL,Apple Inc,20140521,Boeing wants to be more like Apple  CEO McNerney says ,"SEATTLE Boeing Co Chief Executive Jim McNerney said the company wanted to be more like Apple Inc in the way it innovates  rather than doing a ""moon shot"" development every 25 years.",topStory,0.834,0.166,0,0.6997
4400,AAPL,Apple Inc,20140521,UPDATE 2-Boeing wants to be more like Apple  CEO McNerney says ,"SEATTLE  May 21 Boeing Co Chief Executive Jim McNerney said the company wanted to be more like Apple Inc in the way it innovates  rather than doing a ""moon shot"" development every 25 years.",normal,0.843,0.157,0,0.6997
4401,AAPL,Apple Inc,20140521,Boeing wants to be more like Apple: CEO ,"SEATTLE Boeing Co  Chief Executive Officer Jim McNerney said the company wanted to be more like Apple Inc  in the way it innovates  rather than doing a ""moon shot"" development every 25 years.",normal,0.838,0.162,0,0.6997
